artist_name,track_name,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
Kelsey Lu,I'm Not In Love,50,0.588,0.191,0.441,0.0993,E,0.11,-13.191,Major,0.0751,86.073,0.0409,Alternative
Ludwig van Beethoven,"Symphony No. 5 in C Minor, Op. 67, ""Fate"": II. Andante con moto",24,0.951,0.132,0.0233,0.54,G#,0.0694,-20.207,Major,0.0383,76.639,0.041,Classical
Gabriel Fauré,"Pavane, Op. 50",52,0.978,0.124,0.0179,0.639,F#,0.114,-32.271,Minor,0.0404,96.272,0.041,Classical
Joaquín Rodrigo,Concierto De Aranjuez: 2. Adagio,35,0.947,0.191,0.0322,0.877,B,0.094,-23.77,Minor,0.0432,75.689,0.0411,Classical
Claude Debussy,"Trois chansons de Bilitis, L. 90: No. 1, La flûte de Pan",34,0.995,0.29,0.0217,0.0027,F#,0.103,-28.677,Major,0.0553,84.531,0.0412,Classical
All Them Witches,Swallowed By The Sea,31,0.0248,0.252,0.625,0.0232,F,0.0694,-10.701,Minor,0.0429,88.266,0.0412,Blues
Virtual Riot,Borg,41,0.0133,0.569,0.96,0.0014,C#,0.0734,-4.513,Major,0.296,75.016,0.0413,Electronic
Pyotr Ilyich Tchaikovsky,"Symphony No. 6 in B Minor, Op. 74 ""Pathétique"": I. Adagio - Allegro non troppo",32,0.833,0.177,0.0904,0.86,D,0.113,-19.194,Major,0.0447,106.135,0.0414,Classical
Haken,Host,41,0.272,0.349,0.366,0.21,B,0.0892,-9.259,Minor,0.0295,176.045,0.0416,Classical
Franz Liszt,"Via Crucis, S. 53: Station XIII. Jesus wird vom Kreuz genommen",12,0.987,0.431,0.0012,0.937,A#,0.113,-46.985,Major,0.0687,77.729,0.0417,Classical
Federico Mompou,Secreto,33,0.989,0.299,0.0077,0.934,C#,0.11,-28.581,Major,0.046,145.033,0.0418,Classical
Howard Shore,Saruman The White,35,0.83,0.0701,0.0436,0.899,C,0.0367,-22.568,Minor,0.0366,77.143,0.0419,Classical
Hector Berlioz,"La Damnation de Faust, Op. 24, H. 111: Pt. II, Scène IV - ""Sans regrets j'ai quitté les riantes campagnes""",0,0.957,0.168,0.0484,0.0007,F#,0.568,-28.327,Minor,0.0485,81.153,0.0419,Classical
Max Bruch,"Violin Concerto No. 1 in G Minor, Op. 26: 2. Adagio",36,0.954,0.157,0.127,0.268,D#,0.0722,-19.63,Major,0.0455,85.072,0.0419,Classical
Ludwig van Beethoven,"String Quartet No.15 in A minor, Op.132: 3. Heiliger Dankgesang e.Genesenden an die Gottheit, in der lydischen Tonart.Molto adagio -. Andante - Molto adagio - Andante - Molto adagio.",37,0.826,0.156,0.0167,0.523,C,0.0683,-30.196,Major,0.0454,85.935,0.042,Classical
Felix Mendelssohn,"Concerto in E Minor for Violin and Orchestra, Op. 64: II. Andante",31,0.857,0.16,0.108,0.0818,C,0.0765,-23.787,Major,0.0443,93.448,0.0421,Classical
Ludwig van Beethoven,"Diabelli Variations, Op. 120: Variation 31. Largo, molto espressivo",24,0.979,0.322,0.0095,0.938,C,0.0552,-33.928,Minor,0.0407,96.06,0.0421,Classical
Franz Schubert,"Impromptus, D 899, Op. 90: III. Andante",52,0.993,0.265,0.0184,0.903,F#,0.0865,-27.585,Major,0.0362,64.471,0.0423,Classical
Camille Saint-Saëns,The Carnival of the Animals: Aquarium,38,0.974,0.212,0.0119,0.737,A,0.127,-35.609,Minor,0.0384,91.46,0.0423,Classical
Gustav Holst,"A Somerset Rhapsody, Op. 21, No. 2",31,0.955,0.162,0.0359,0.958,B,0.102,-21.576,Minor,0.0365,98.089,0.0423,Classical
Maurice Ravel,"Vocalise-étude en forme de habanera, M. 51 (Version for Violin & Piano)",38,0.969,0.243,0.0226,0.0002,G,0.0622,-30.768,Minor,0.0415,130.564,0.0423,Classical
Franz Schubert,"Arpeggione Sonata, D. 821: II. Adagio",31,0.99,0.0699,0.0204,0.905,E,0.0967,-28.242,Major,0.051,73.214,0.0424,Classical
Dubloadz,Salt,30,0.0533,0.614,0.631,0.0042,F,0.175,-4.155,Minor,0.0876,149.487,0.0424,Electronic
Richard Strauss,"Der Rosenkavalier, Op.59 / Act 1: Introduction",24,0.941,0.168,0.139,0.934,E,0.235,-20.676,Major,0.0364,132.29,0.0425,Classical
empty_field,"Symphony No. 5 in E Minor, Op. 64: II. Andante cantabile, con alcuna licenza",33,0.974,0.0902,0.065,0.897,D,0.0925,-19.963,Major,0.0396,74.297,0.0426,Classical
Gustav Mahler,"Das Klagende Lied / Pt. 1: ""Ein Spielmann zog einst des Weges daher""",3,0.96,0.243,0.0495,0.27,F,0.109,-24.32,Major,0.0439,113.508,0.0426,Classical
empty_field,In A Beautiful Place Out In The Country,39,0.44,0.636,0.253,0.873,G,0.0866,-14.707,Minor,0.0385,98.541,0.0427,Electronic
Sergei Prokofiev,"Piano Sonata No. 7 in B-Flat Major, Op. 83: II. Andante caloroso - Poco più animato - più largamente - Un poco agitato",0,0.988,0.395,0.0779,0.87,A,0.0911,-17.763,Major,0.0549,106.506,0.043,Classical
Snails,Forever - FuntCase Remix,27,0.0134,0.312,0.981,0.0619,F,0.289,-2.788,Minor,0.38,149.6,0.043,Electronic
Snails,Forever - Funtcase Remix,31,0.0134,0.312,0.981,0.0619,F,0.289,-2.788,Minor,0.38,149.6,0.043,Electronic
Howard Shore,A Knife in the Dark,51,0.9,0.119,0.369,0.784,A#,0.14,-15.537,Major,0.0529,75.039,0.0431,Classical
Howard Shore,The Caverns Of Isengard,35,0.906,0.122,0.289,0.922,A,0.142,-15.264,Minor,0.0441,80.986,0.0431,Classical
Lifehouse,Everything,50,0.102,0.307,0.407,0.0571,A,0.103,-8.25,Major,0.028,90.255,0.0433,Alternative
empty_field,"Symphony No. 6 in F, Op.68 'Pastoral': V. Allegretto (Shepherds' Hymn)",34,0.97,0.0747,0.075,0.918,C,0.0859,-19.136,Major,0.0412,73.327,0.0434,Classical
Edward Elgar,"Elgar: Variations on an Original Theme, Op. 36, ""Enigma"": XII. B.G.N. (Basil G. Nevinson). Andante",26,0.99,0.172,0.106,0.759,G,0.223,-22.693,Minor,0.0472,117.344,0.0436,Classical
Karol Radziwonowicz,Chopin: Fantaisie-impromptu In C Sharp Minor Op.66,34,0.992,0.238,0.0632,0.871,C#,0.0972,-22.624,Major,0.0376,65.343,0.0437,Classical
Gustav Mahler,Symphony No. 9 in D Major: 1. Andante comodo,8,0.954,0.0843,0.123,0.74,D,0.711,-17.919,Major,0.0396,56.855,0.0446,Classical
Frédéric Chopin,"Waltz No. 10 in B Minor, Op. 69 No. 2",25,0.993,0.407,0.0226,0.913,B,0.0752,-27.009,Minor,0.0498,55.718,0.0447,Classical
Gustav Mahler,"Symphony No. 8 in E-Flat Major - ""Symphony of a Thousand"" / Pt. 2: ""Waldung, sie schwankt heran""",4,0.909,0.151,0.0153,0.627,G#,0.118,-39.497,Major,0.0412,104.152,0.0447,Classical
Antonín Dvořák,Going Home,39,0.932,0.205,0.13,0.0003,A,0.111,-14.286,Major,0.0382,137.145,0.0448,Classical
Giuseppe Verdi,"Falstaff, Act III Pt. 2: Ninfe! Elfi! Silfi! (Live)",0,0.926,0.191,0.0637,0.0003,A,0.181,-29.69,Major,0.0512,97.68,0.0449,Classical
empty_field,Didascalies,39,0.919,0.43,0.138,0.149,G,0.0788,-18.608,Major,0.0463,104.184,0.0449,Classical
Brillz,Callisto,28,0.0493,0.416,0.823,0.0141,F#,0.0592,-6.464,Minor,0.065,104.807,0.0449,Electronic
André Laplante,À La Manière De Borodine,27,0.991,0.281,0.0744,0.877,C#,0.104,-24.096,Major,0.0415,105.335,0.0449,Classical
Johann Sebastian Bach,"Suites for Cello, Suite No. 3 in C major BWV 1009: Sarabande",30,0.971,0.201,0.0254,0.936,C,0.0916,-26.513,Major,0.0462,133.774,0.0449,Classical
Between The Buried And Me,Gold Distance,34,0.0119,0.11,0.268,0.831,B,0.267,-17.598,Minor,0.0388,153.906,0.0449,Jazz
Béla Bartók,"Roumanian Folk Dances For Orchestra, Sz. 68 - Trans.For String Orchestra Arthur Willner: Romanian Folk Dances",38,0.862,0.33,0.0797,0.569,D,0.0934,-21.436,Major,0.0465,138.162,0.0454,Classical
Johann Sebastian Bach,"St. Matthew Passion, BWV 244, Pt. 2: No. 59, Ach Golgatha, unselges Golgatha",0,0.961,0.349,0.0542,0.0004,G,0.105,-24.086,Major,0.0474,80.128,0.0455,Classical
Harold Budd,Late October - 2005 Digital Remaster,38,0.995,0.207,0.0077,0.966,C#,0.321,-32.85,Minor,0.0431,122.714,0.0456,Classical
Claude Debussy,"La plus que lente, L.121",33,0.993,0.24,0.0118,0.95,F#,0.1,-28.588,Major,0.0439,65.898,0.0457,Classical
Ēriks Ešenvalds,Only in Sleep,30,0.989,0.157,0.113,0.218,G,0.0737,-20.913,Major,0.0384,73.517,0.0457,Classical
empty_field,Ulysses' Gaze: 9. Ulysses' Theme - Litany,48,0.944,0.0724,0.01,0.604,G,0.096,-23.385,Major,0.0476,66.095,0.046,Classical
Ola Gjeilo,Dawn,28,0.986,0.0737,0.209,0.903,G,0.103,-16.597,Minor,0.0488,52.076,0.0461,Classical
Frédéric Chopin,"Mazurkas, Op. 68: No. 2 in A Minor",23,0.995,0.38,0.0121,0.922,E,0.0888,-29.129,Minor,0.0421,102.677,0.0461,Classical
Béla Bartók,"Roman Nepi Tancok (Romanian Folk Dances), Bb 68: 3. Topogo - Pe Loc",26,0.99,0.395,0.0354,0.932,B,0.0835,-32.582,Minor,0.0458,114.751,0.0461,Classical
eli.,attached,59,0.67,0.754,0.499,0,F#,0.0829,-5.499,Minor,0.121,143.912,0.0462,Rap
empty_field,"Après un rêve, Op.7, No.1 (Arr. Cello & Piano)",36,0.989,0.186,0.0639,0.917,F,0.0953,-23.374,Minor,0.0456,102.639,0.0463,Classical
empty_field,"Dolly, Op.56: Berceuse",24,0.995,0.211,0.0714,0.912,G,0.0918,-23.553,Major,0.0465,109.054,0.0463,Classical
Claude Debussy,Suite bergamasque: III. Clair de lune,28,0.995,0.423,0.0183,0.921,C#,0.0779,-26.285,Major,0.0515,132.13,0.0463,Classical
Grant Green,My Funny Valentine,33,0.992,0.5,0.0475,0.569,G#,0.128,-18.909,Major,0.0931,94.471,0.0464,Jazz
Howard Shore,Durin's Folk - Extended Version,24,0.883,0.074,0.147,0.937,D,0.102,-16.978,Minor,0.0349,79.135,0.0465,Classical
London Philharmonic Orchestra,Ocean of Dreams 2 - Flute,31,0.955,0.165,0.214,0.916,A#,0.161,-17.417,Major,0.0384,143.333,0.0466,Classical
empty_field,"Cello Concerto in E Minor, Op.85 (1988 Digital Remaster): I. Adagio - Moderato",54,0.944,0.148,0.0722,0.148,E,0.115,-25.217,Minor,0.0427,87.882,0.0467,Classical
Chevelle,Family System,43,0.0022,0.428,0.923,0.496,E,0.105,-4.121,Major,0.162,140.224,0.0469,Alternative
empty_field,"Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso - Allegro con spirito",43,0.981,0.308,0.15,0.873,C#,0.251,-18.588,Major,0.0385,135.694,0.047,Classical
Wolfgang Amadeus Mozart,"Requiem, K. 626: III, Pt. 5, Confutatis",17,0.991,0.213,0.072,0.866,D,0.133,-17.956,Minor,0.0345,80.832,0.0471,Classical
Eminem,Phenomenal,63,0.153,0.64,0.841,0,C#,0.0457,-2.426,Minor,0.0466,121.075,0.0471,Rap
Eminem,Phenomenal,63,0.153,0.64,0.841,0,C#,0.0457,-2.426,Minor,0.0466,121.075,0.0471,Hip-Hop
Richard Wagner,"Wagner: Tannhäuser, WWV 70: Overture (Andante maestoso - Allegro - Tempo primo)",46,0.936,0.12,0.105,0.915,B,0.0668,-16.685,Major,0.034,77.404,0.0472,Classical
Robert Schumann,"Adagio And Allegro In A Flat Major, Op. 70: 1. Langsam, mit innigem Ausdruck",31,0.994,0.147,0.0098,0.915,G#,0.109,-29.588,Major,0.0404,84.478,0.0474,Classical
Moby,The Sorrow Tree - Post Hominum Remix,21,0.0002,0.442,0.735,0.162,D,0.098,-4.806,Major,0.0349,117.986,0.0474,Electronic
empty_field,The Lords Prayer,36,0.961,0.154,0.257,0.0012,D#,0.125,-10.034,Major,0.0394,91.881,0.0475,Classical
Howard Shore,The Taming of Smeagol,42,0.755,0.0775,0.0289,0.325,C,0.0859,-26.725,Major,0.0383,174.446,0.0475,Classical
Ludwig van Beethoven,"Violin Concerto in D Major, Op. 61: II. Larghetto",32,0.81,0.185,0.0446,0.0702,G,0.362,-29.453,Major,0.0452,100.963,0.0476,Classical
Ludwig van Beethoven,"Symphony No.5 In C Minor, Op.67: 2. Andante con moto",33,0.942,0.134,0.034,0.556,G#,0.0842,-20.798,Major,0.0391,170.683,0.0476,Classical
Little Dragon,A New,35,0.0109,0.402,0.826,0.0008,E,0.0945,-7.105,Major,0.0553,172.85,0.0476,Electronic
Harold Budd,How Vacantly You Stare at Me,32,0.986,0.316,0.0509,0.931,A,0.118,-24.215,Minor,0.045,68.794,0.0477,Classical
Frederick Delius,Three Piano Preludes: No. 2,30,0.982,0.063,0.058,0.843,A,0.089,-35.57,Major,0.0414,75.047,0.0477,Classical
Antonín Dvořák,"Rusalka, Op. 114, B. 203, Act I: Ustante v lovu, na hrad vrafte se (Live)",0,0.978,0.126,0.0187,0.0798,A#,0.104,-23.672,Major,0.0409,83.559,0.0477,Classical
empty_field,Alone With Me,57,0.108,0.625,0.527,0.0029,C#,0.106,-6.449,Minor,0.0331,141.963,0.0477,Rock
Frédéric Chopin,"Nocturne No.19 in E minor, Op.72 No.1",37,0.99,0.415,0.0333,0.875,E,0.181,-21.988,Major,0.0401,69.179,0.0478,Classical
Frédéric Chopin,Nocturne No.20 In C Sharp Minor,27,0.92,0.153,0.0703,0.335,F#,0.0858,-23.002,Minor,0.0532,85.102,0.0479,Classical
empty_field,"Schubert: Ave Maria, D. 839",42,0.99,0.206,0.058,0.0006,A#,0.09,-20.467,Major,0.0441,176.377,0.0479,Classical
Peter Schmalfuss,Suite Bergamasque: III. Clair De Lune,28,0.995,0.439,0.0073,0.902,C#,0.0888,-28.326,Major,0.0579,134.815,0.048,Classical
Antonín Dvořák,"Rusalka, Op. 114, B. 203, Act I: Allegro molto (Live)",0,0.975,0.352,0.115,0.883,C,0.166,-22.651,Major,0.0463,143.186,0.0481,Classical
Academy of Ancient Music,Funeral Canticle,38,0.986,0.151,0.0217,0.987,F,0.0886,-38.777,Minor,0.0349,78.666,0.0482,Classical
Peter Schmalfuss,Années de Pèlerinage: Troisième Année - No.4: Les jeux d'eaux à la villa d'Este,30,0.989,0.26,0.0962,0.911,D#,0.0993,-23.577,Minor,0.0421,79.718,0.0482,Classical
Maurice Ravel,Gaspard de la Nuit: II. Le Gibet,33,0.996,0.364,0.0065,0.929,D#,0.0691,-34.833,Major,0.0501,81.282,0.0483,Classical
Jauz,Alpha [LAXX Remix],28,0.022,0.546,0.909,0.0001,F,0.345,-3.354,Minor,0.362,150.003,0.0483,Electronic
London Philharmonic Orchestra,Stjernesludd,37,0.836,0.0974,0.291,0.935,D,0.0868,-12.791,Major,0.037,88.023,0.0484,Classical
Frédéric Chopin,"Chopin: Nocturne No. 21 in C Minor, Op. posth.",30,0.993,0.283,0.0095,0.878,F,0.086,-34.819,Minor,0.0408,65.861,0.0486,Classical
Giacomo Puccini,"Madame Butterfly, SC 74, Act 2: ""Coro a bocca chiusa"" (Humming Chorus)",0,0.986,0.183,0.0035,0.957,A#,0.129,-38.472,Major,0.0424,71.523,0.0487,Classical
Missy Mazzoli,Heartbreaker,28,0.98,0.286,0.242,0.866,C#,0.0913,-18.159,Major,0.0398,140.481,0.0487,Classical
Heitor Villa-Lobos,"Bachianas brasileiras No.5, W. 389: 1. Aria (Cantilena)",39,0.978,0.103,0.0399,0.0694,A,0.115,-23.646,Minor,0.0513,71.007,0.0489,Classical
Bro Safari,Bender,32,0.237,0.484,0.888,0.0022,C#,0.174,-3.491,Major,0.0503,146.064,0.0489,Electronic
Richard Strauss,"Also sprach Zarathustra, Op.30, TrV 176: Prelude (Sonnenaufgang)",50,0.63,0.125,0.342,0.953,C,0.143,-13.295,Major,0.0388,76.679,0.049,Classical
J. Cole,Villuminati,58,0.0493,0.657,0.836,0.0037,B,0.367,-6.075,Minor,0.196,107.352,0.049,Hip-Hop
Bro Safari,Collisions,24,0.286,0.381,0.524,0.0321,C#,0.1,-6.622,Major,0.0369,159.97,0.049,Electronic
Shoreline Mafia,Traplantic,57,0.0006,0.856,0.545,0.001,C#,0.147,-10.888,Major,0.253,161,0.049,Rap
Gioachino Rossini,Tancredi: Sinfonia,4,0.862,0.244,0.156,0.426,D,0.105,-19.141,Major,0.0514,176.275,0.049,Classical
Frédéric Chopin,Chopin : 24 Preludes Op.28 : No.8 in F sharp minor,29,0.992,0.178,0.154,0.867,F#,0.0846,-20.409,Minor,0.0357,86.385,0.0491,Classical
empty_field,Headbang 'n Chill,26,0.0009,0.634,0.95,0.395,E,0.109,-5.118,Major,0.0477,160.009,0.0492,Electronic
Miles Davis,In a Silent Way - LP Mix,38,0.945,0.426,0.276,0.871,G#,0.108,-15.045,Minor,0.0357,132.244,0.0493,Jazz
Franz Liszt,"Liszt: 3 Liebesträume S. 541: No. 3 in A-Flat Major, ""O lieb so lang' du lieben kannst""",44,0.99,0.26,0.0172,0.897,G#,0.0943,-26.925,Major,0.0517,114.588,0.0494,Classical
Bonobo,Flashlight,50,0.0707,0.679,0.95,0.948,C,0.114,-6.76,Major,0.0614,119.905,0.0495,Electronic
Erik Satie,"Mercure, Scene 1: Scene 1: La nuit",29,0.932,0.143,0.0019,0.0318,C,0.0694,-35.355,Major,0.045,139.295,0.0495,Classical
Jóhann Jóhannsson,Explosion,31,0.474,0.127,0.0428,0.831,D#,0.113,-27.396,Major,0.055,84.954,0.0496,Classical
Frédéric Chopin,"Waltz in A Minor, Op. 34 No. 2",29,0.995,0.266,0.0143,0.897,A,0.0801,-30.516,Minor,0.0381,70.89,0.0498,Classical
New York Philharmonic,"Concerto Per Violino E Orchestra in Mi MInore, Op. 64: II. Andante - Recorded in NY 3/14/1954",34,0.925,0.215,0.187,0.693,C,0.0815,-16.925,Major,0.0419,101.413,0.0498,Classical
Philip Glass,Metamorphosis: Two,37,0.988,0.3,0.0293,0.95,A,0.0996,-24.781,Minor,0.0355,107.469,0.0498,Classical
Zero 7,This World,39,0.214,0.261,0.455,0.481,C#,0.104,-8.857,Minor,0.0415,133.917,0.0499,Electronic
Francis Poulenc,"Poulenc: Concerto for 2 Pianos in D Minor, FP 61: II. Larghetto",38,0.985,0.208,0.0235,0.952,A#,0.0801,-29.521,Major,0.0318,83.665,0.05,Classical
Johann Sebastian Bach,"Cello Suite No. 5 in C Minor, BWV 1011: IV. Sarabande",36,0.937,0.0874,0.0169,0.773,C,0.108,-32.245,Minor,0.0478,85.068,0.05,Classical
VHS Collection,Sign,55,0.0117,0.675,0.6,0.0055,F,0.0866,-6.261,Major,0.0345,112.005,0.0501,Rock
Jóhann Jóhannsson,A Sparrow Alighted Upon Our Shoulder,45,0.938,0.187,0.109,0.867,F#,0.124,-21.143,Minor,0.048,139.128,0.0501,Classical
Wolfgang Amadeus Mozart,"Divertimento No. 10 in F Major, K. 247: IV. Adagio",11,0.748,0.18,0.0409,0.196,A#,0.0671,-27.699,Major,0.0591,77.957,0.0504,Classical
empty_field,"Piano Concerto No. 1 in E Minor, Op. 11: 1. Allegro maestoso",29,0.955,0.27,0.113,0.92,E,0.128,-19.984,Minor,0.0379,128.254,0.0504,Classical
Jules Massenet,Elegie: O doux printemps d'autrefois,35,0.961,0.19,0.107,0.848,C,0.122,-17.862,Minor,0.0481,76.077,0.0506,Classical
Ludwig van Beethoven,"Piano Sonata No. 27 in E Minor, Op. 90: 1. Mit Lebhaftigkeit und durchaus mit Empfindung und Ausdruck",33,0.993,0.417,0.0345,0.909,E,0.174,-22.027,Minor,0.0454,73.751,0.0508,Classical
Sergei Rachmaninoff,"Piano Concerto No. 3 in D Minor, Op. 30: 1. Allegro ma non tanto - Live",27,0.985,0.17,0.054,0.919,A#,0.0946,-26.959,Major,0.0401,73.884,0.0508,Classical
Howard Shore,The Globe Newsroom,46,0.982,0.358,0.0181,0.957,G,0.0926,-30.088,Major,0.0449,105.836,0.0508,Classical
Ludwig van Beethoven,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai",29,0.987,0.24,0.103,0.92,F,0.0763,-23.251,Minor,0.0453,174.645,0.0509,Classical
Frédéric Chopin,"Nocturne No. 19 in E Minor, Op. 72 No. 1",37,0.991,0.384,0.0305,0.923,B,0.0819,-22.801,Major,0.0403,69.415,0.051,Classical
Alexander Scriabin,"Piano Concerto In F Sharp Minor, Op.20: 2. Andante",35,0.972,0.15,0.0198,0.901,F#,0.0696,-32.989,Major,0.0458,73.768,0.051,Classical
Björk,Body Memory,31,0.835,0.312,0.523,0.0001,F#,0.127,-8.226,Major,0.0499,119.846,0.0511,Electronic
César Franck,"Prélude, choral et fugue, M. 21: I. Prelude",31,0.994,0.182,0.0159,0.903,B,0.0757,-29.165,Minor,0.0433,62.746,0.0513,Classical
Sergei Rachmaninoff,"Rachmaninoff: Piano Concerto No. 2 in C Minor, Op. 18: II. Adagio sostenuto (Opening)",33,0.988,0.172,0.0356,0.884,E,0.075,-24.146,Major,0.0385,103.38,0.0514,Classical
Gabriel Fauré,"Cantique de Jean Racine, Op.11 - Arranged By John Rutter",32,0.978,0.141,0.158,0.922,C#,0.11,-18.809,Major,0.041,86.919,0.0515,Classical
Thievery Corporation,Beautiful Drug,34,0.473,0.519,0.32,0.846,A,0.11,-11.238,Minor,0.0293,60.933,0.0517,Electronic
Thievery Corporation,Beautiful Drug,34,0.473,0.519,0.32,0.846,A,0.11,-11.238,Minor,0.0293,60.933,0.0517,Jazz
Muse,Algorithm (Alternate Reality Version),57,0.0139,0.441,0.747,0.0224,G#,0.111,-9.034,Major,0.0585,84.96,0.0517,Rock
Antonín Dvořák,"Silent Woods, Op.68/5 - version for Cello and Piano: Silent Woods",26,0.977,0.166,0.0286,0.931,F#,0.103,-28.399,Major,0.0389,91.62,0.0517,Classical
Franz Liszt,"Annees de pelerinage, 1st year, Switzerland, S160/R10: No. 9. Les cloches de Geneve (The Bells of Geneva)",32,0.985,0.345,0.0085,0.857,B,0.087,-25.382,Major,0.049,129.6,0.0518,Classical
Johannes Brahms,"Cello Sonata No. 2 in F Major, Op. 99: II. Adagio affettuoso",30,0.986,0.183,0.0182,0.843,F#,0.109,-27.469,Major,0.037,93.105,0.0519,Classical
Max Bruch,"Kol Nidrei for Cello and Orchestra, Op. 47, ""Adagio after Hebrew melodies""",31,0.938,0.119,0.0489,0.357,D,0.311,-26.276,Major,0.0386,94.654,0.0524,Classical
Gabriel Fauré,"Nocturne No. 4 in E-Flat Major, Op. 36",30,0.993,0.258,0.0262,0.903,F,0.0917,-27.279,Minor,0.0389,68.362,0.0526,Classical
John Adams,Prologue: Chorus Of Exiled Palestinians,34,0.948,0.25,0.0706,0.872,F,0.579,-20.368,Minor,0.0445,131.145,0.0527,Classical
empty_field,Alborada Del Gracioso,33,0.991,0.392,0.15,0.879,D,0.684,-21.08,Major,0.0435,144.524,0.0529,Classical
Frédéric Chopin,Nocturne No.1 en si bémol mineur Op.9 No.1,24,0.992,0.352,0.0083,0.91,C#,0.0793,-30.346,Major,0.0446,117.65,0.053,Classical
DJ Shadow,Building Steam With A Grain Of Salt - Salva Remix,29,0.0066,0.715,0.901,0.607,G#,0.091,-5.484,Major,0.187,164.074,0.053,Electronic
Nobuo Uematsu,"Prelude / Opening: Piano Opera Version (From ""Final Fantasy I"") [For Piano Solo]",30,0.973,0.405,0.0833,0.92,D#,0.111,-23.605,Major,0.0519,102.887,0.0531,Classical
Franz Schubert,"Serenade, D. 957, No. 4",28,0.942,0.261,0.0934,0.693,D,0.118,-20.41,Minor,0.0395,105.059,0.0534,Classical
Howard Shore,The Ruins of Dale,25,0.951,0.0677,0.139,0.867,D,0.113,-23.689,Major,0.0428,72.665,0.0535,Classical
Way Out West,Lullaby Horizon - Sunday Maybe Mix,31,0.0098,0.627,0.411,0.847,C,0.123,-10.366,Major,0.0267,105.042,0.0536,Electronic
Washington Phillips,Lift Him Up That's All,25,0.99,0.442,0.209,0,F#,0.205,-13.193,Major,0.0569,82.902,0.0537,Blues
Daniel Avery,Fever Dream,33,0.307,0.626,0.947,0.868,C#,0.105,-12.54,Minor,0.0667,129.999,0.0538,Electronic
Frédéric Chopin,"Nocturnes, Op. 27: No. 2 in D-Flat Major (Lento sostenuto)",46,0.993,0.327,0.0394,0.919,C#,0.126,-22.85,Major,0.0444,78.611,0.0539,Classical
Champagne Drip,Moonlight,25,0.0033,0.635,0.889,0.38,D,0.108,-4.267,Minor,0.0431,129.005,0.0539,Electronic
Frédéric Chopin,"Nocturne In E-Flat Major, Op. 9: II. Andante",45,0.993,0.352,0.0505,0.923,D#,0.107,-24.144,Major,0.0807,70.77,0.054,Classical
Robert Schumann,Davidsbündlerltänze Op.6: XIV Zart und singend,32,0.992,0.286,0.0045,0.969,D#,0.125,-35.607,Major,0.0386,135.483,0.0541,Classical
Camille Saint-Saëns,Carnival of the Animals: XIII. Le Cygne (The Swan),43,0.978,0.19,0.0144,0.193,A,0.0646,-35.651,Minor,0.0443,59.176,0.0542,Classical
NAV,Interlude,53,0.115,0.406,0.351,0.0577,E,0.147,-12.168,Minor,0.0789,88.149,0.0542,Hip-Hop
Ludwig van Beethoven,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso",49,0.981,0.261,0.0088,0.875,B,0.0869,-34.498,Major,0.0413,98.412,0.0542,Classical
Ólafur Arnalds,re:member,58,0.968,0.366,0.336,0.934,G#,0.0898,-17.407,Major,0.0367,140.037,0.0542,Classical
Oliver Koletzki,Tankwa Town,51,0.102,0.736,0.401,0.293,G,0.0938,-11.285,Major,0.0476,100.008,0.0543,Electronic
Ólafur Arnalds,Reminiscence,44,0.785,0.183,0.131,0.899,C#,0.121,-17.785,Minor,0.0401,111.851,0.0543,Classical
Domenico Scarlatti,"Sonate en La Mineur, K. 109: Adagio",37,0.995,0.41,0.0327,0.922,A,0.127,-29.418,Minor,0.0416,136.14,0.0543,Classical
Wolfgang Amadeus Mozart,"Symphony No. 40 in G Minor, K. 550: Symphony No. 40 in G Minor, K. 550: II. Andante",31,0.964,0.29,0.0053,0.0023,D#,0.127,-25.318,Major,0.0327,100.62,0.0544,Classical
Johannes Brahms,"Wiegenlied, Op.49, No.4",32,0.991,0.0936,0.0114,0.95,F,0.0578,-33.072,Major,0.0522,164.88,0.0544,Classical
Antonín Dvořák,"Violin Sonatina in G Major, Op. 100, B. 183: II. Larghetto",0,0.97,0.108,0.0623,0.349,G,0.138,-22.886,Minor,0.0482,65.429,0.0546,Classical
Norah Jones,Peace,38,0.978,0.485,0.0288,0.0003,A#,0.173,-19.897,Major,0.0442,119.119,0.0546,Jazz
Henry Purcell,"Purcell: Trumpet Sonata in D Major, Z. 850: II. Adagio",35,0.82,0.22,0.0245,0.003,A#,0.0931,-26.242,Minor,0.0518,96.55,0.0547,Classical
